0.05,0.00050012499999996,1.0000000000518,60.800000009145,33.352711526908,-3.1733606128772e-10,33.383375991811
0.1,0.0010004999999998,1.0000000532207,60.80000939159,66.718538915499,-3.2559162464049e-07,66.841279820763
0.15,0.0015011250000001,1.0000030661052,60.800541058192,99.903096667726,-1.8450017646596e-05,100.17837789236
0.2,0.0020019999999999,1.0000463402084,60.808176855616,130.40835831954,-0.00026498639988846,130.87754153732
0.25,0.0025031249999999,1.0002355051003,60.841536046552,151.15168683714,-0.0011581209127262,151.78211324779
0.3,0.0030044999999999,1.0005881007681,60.903588553667,160.94575348253,-0.0021579295993063,161.66058502379
0.35,0.003506125,1.0010297460375,60.981032469334,164.77174132875,-0.0027017317954313,165.52098708619
0.4,0.004008,1.0015065469154,61.064270723999,166.24182085131,-0.0029154049551544,167.00450522457
0.45,0.0045101249999999,1.0019956741305,61.149255843613,166.88602154607,-0.0029893145434541,167.65463252329
0.5,0.0050124999999999,1.0024889596742,61.234548324032,167.25158563218,-0.0030132448537621,168.02356998945
